blz,city,ags,bank,pan
15051732,Woldegk,13071164,Sparkasse Mecklenburg-Strelitz,51512
15061618,Waren (Müritz),13071156,Raiffeisenbank Mecklenburger Seenplatte,61261
15061618,Malchow,13071093,Raiffeisenbank Mecklenburger Seenplatte,61261
15061618,Waren (Müritz),13071156,Raiffeisenbank Mecklenburger Seenplatte (Gf P2),71261
15061638,Greifswald,13075039,Volksbank Vorpommern -alt-,61265
15061638,Greifswald,13075039,Volksbank Vorpommern (Gf P2),71265
15061698,Malchin,13071092,Raiffeisenbank Malchin -alt-,61247
15061698,Malchin,13071092,Raiffeisenbank Malchin (Gf P2),71247
15080000,Neubrandenburg,13071107,Commerzbank vormals Dresdner Bank,28150
15080000,Greifswald,13075039,Commerzbank vormals Dresdner Bank,28150
15080000,Pasewalk,13075105,Commerzbank vormals Dresdner Bank,28150
15080000,Stralsund,13073088,Commerzbank vormals Dresdner Bank,28150
15080000,Waren (Müritz),13071156,Commerzbank vormals Dresdner Bank,28150
15091674,Demmin,13071029,Volksbank Demmin,91048
15091674,Demmin,13071029,Volksbank Demmin (Gf P2),81048
15091704,Prenzlau,12073452,VR-Bank Uckermark-Randow,91045
15091704,Angermünde,12073008,VR-Bank Uckermark-Randow,91045
15091704,Gartz (Oder),12073189,VR-Bank Uckermark-Randow,91045
15091704,Gramzow,12073225,VR-Bank Uckermark-Randow,91045
15091704,Joachimsthal,12060100,VR-Bank Uckermark-Randow,91045
15091704,Lychen,12073384,VR-Bank Uckermark-Randow,91045
15091704,Löcknitz,13075079,VR-Bank Uckermark-Randow,91045
15091704,Pasewalk,13075105,VR-Bank Uckermark-Randow,91045
15091704,Prenzlau,12073452,VR-Bank Uckermark-Randow (Gf P2),81045
15091704,Schwedt/Oder,12073532,VR-Bank Uckermark-Randow,91045
15091704,Strasburg (Uckermark),13075130,VR-Bank Uckermark-Randow,91045
15091704,Templin,12073572,VR-Bank Uckermark-Randow,91045
15091704,Woldegk,13071164,VR-Bank Uckermark-Randow,91045
16010300,Potsdam,12054000,Investitionsbank des Landes Brandenburg,
16020086,Potsdam,12054000,UniCredit Bank - HypoVereinsbank,22102
16040000,Potsdam,12054000,Commerzbank,24160
16040000,Angermünde,12073008,Commerzbank,24160
16040000,Bad Belzig,12069020,Commerzbank,24160
16040000,Brandenburg an der Havel,12051000,Commerzbank,24160
16040000,Erkner,12067124,Commerzbank,24160
16040000,Falkensee,12063080,Commerzbank,24160
16040000,Hennigsdorf,12065136,Commerzbank,24160
16040000,Königs Wusterhausen,12061260,Commerzbank,24160
16040000,Luckenwalde,12072232,Commerzbank,24160
16040000,Ludwigsfelde,12072240,Commerzbank,24160
16040000,Nauen,12063208,Commerzbank,24160
16040000,Neuruppin,12068320,Commerzbank,24160
16040000,Neustrelitz,13071110,Commerzbank,24160
16040000,Oranienburg,12065256,Commerzbank,24160
16040000,Rathenow,12063252,Commerzbank,24160
16040000,Strausberg,12064472,Commerzbank,24160
16040000,Teltow,12069616,Commerzbank,24160
16040000,Wittenberge,12070424,Commerzbank,24160
16040000,Zehdenick,12065356,Commerzbank,24160
16050000,Potsdam,12054000,Mittelbrandenburgische Sparkasse in Potsdam,51699
16050101,Pritzwalk,12070316,Sparkasse Prignitz,51698
16050101,Bad Wilsnack,12070008,Sparkasse Prignitz,51698
16050101,Karstädt,12070173,Sparkasse Prignitz,51698
16050101,Lenzen (Elbe),12070244,Sparkasse Prignitz,51698
16050101,Meyenburg,12070280,Sparkasse Prignitz,51698
16050101,Perleberg,12070296,Sparkasse Prignitz,51698
16050101,Plattenburg,12070302,Sparkasse Prignitz,51698
16050101,Putlitz,12070325,Sparkasse Prignitz,51698
16050101,Wittenberge,12070424,Sparkasse Prignitz,51698
16050202,Neuruppin,12068320,Sparkasse Ostprignitz-Ruppin,51697
16050202,Fehrbellin,12068117,Sparkasse Ostprignitz-Ruppin,51697
16050202,Kyritz,12068264,Sparkasse Ostprignitz-Ruppin,51697
16050202,Lindow (Mark),12068280,Sparkasse Ostprignitz-Ruppin,51697
16050202,Neustadt (Dosse),12068324,Sparkasse Ostprignitz-Ruppin,51697
16050202,Rheinsberg,12068353,Sparkasse Ostprignitz-Ruppin,51697
16050202,Wittstock/Dosse,12068468,Sparkasse Ostprignitz-Ruppin,51697
16050202,Wusterhausen,12068477,Sparkasse Ostprignitz-Ruppin,51697
16050500,Potsdam,12054000,LBS Landesbausparkasse NordOst,
16060122,Perleberg,12070296,Volks- und Raiffeisenbank Prignitz,61336
16060122,Bad Wilsnack,12070008,Volks- und Raiffeisenbank Prignitz,61336
16060122,Karstädt,12070173,Volks- und Raiffeisenbank Prignitz,61336
16060122,Perleberg,12070296,Volks- und Raiffeisenbank Prignitz (Gf P2),71336
16060122,Pritzwalk,12070316,Volks- und Raiffeisenbank Prignitz,61336
16060122,Putlitz,12070325,Volks- und Raiffeisenbank Prignitz,61336
16060122,Wittenberge,12070424,Volks- und Raiffeisenbank Prignitz,61336
16060122,Wittstock/Dosse,12068468,Volks- und Raiffeisenbank Prignitz,61336
16061938,Neuruppin,12068320,Raiffeisenbank Ostprignitz-Ruppin,61259
16061938,Fehrbellin,12068117,Raiffeisenbank Ostprignitz-Ruppin,61259
16061938,Kyritz,12068264,Raiffeisenbank Ostprignitz-Ruppin,61259
16061938,Neuruppin,12068320,Raiffeisenbank Ostprignitz-Ruppin (Gf P2),71259
16061938,Neustadt (Dosse),12068324,Raiffeisenbank Ostprignitz-Ruppin,61259
16061938,Wusterhausen,12068477,Raiffeisenbank Ostprignitz-Ruppin,61259
16062008,Luckenwalde,12072232,VR-Bank Fläming-Elsterland,61321
16062008,Luckenwalde,12072232,VR-Bank Fläming-Elsterland (Gf P2),71321
16062073,Brandenburg an der Havel,12051000,Brandenburger Bank,61293
16062073,Brandenburg an der Havel,12051000,Brandenburger Bank (Gf P2),71293
16062073,Golzow,12064172,Brandenburger Bank,61293
16062073,Groß Kreutz (Havel),12069249,Brandenburger Bank,61293
16062073,Ziesar,12069696,Brandenburger Bank,61293
16080000,Potsdam,12054000,Commerzbank vormals Dresdner Bank,28160
16080000,Angermünde,12073008,Commerzbank vormals Dresdner Bank,28160
16080000,Bad Belzig,12069020,Commerzbank vormals Dresdner Bank,28160
16080000,Brandenburg an der Havel,12051000,Commerzbank vormals Dresdner Bank,28160
16080000,Eberswalde,12060052,Commerzbank vormals Dresdner Bank,28160
16080000,Eisenhüttenstadt,12067120,Commerzbank vormals Dresdner Bank,28160
16080000,Falkensee,12063080,Commerzbank vormals Dresdner Bank,28160
16080000,Hennigsdorf,12065136,Commerzbank vormals Dresdner Bank,28160
16080000,Königs Wusterhausen,12061260,Commerzbank vormals Dresdner Bank,28160
16080000,Luckenwalde,12072232,Commerzbank vormals Dresdner Bank,28160
16080000,Ludwigsfelde,12072240,Commerzbank vormals Dresdner Bank,28160
16080000,Nauen,12063208,Commerzbank vormals Dresdner Bank,28160
16080000,Oranienburg,12065256,Commerzbank vormals Dresdner Bank,28160
16080000,Rathenow,12063252,Commerzbank vormals Dresdner Bank,28160
16080000,Salzwedel,15081455,Commerzbank vormals Dresdner Bank,28160
16080000,Stendal,15090535,Commerzbank vormals Dresdner Bank,28160
16080000,Strausberg,12064472,Commerzbank vormals Dresdner Bank,28160
16080000,Wittenberge,12070424,Commerzbank vormals Dresdner Bank,28160
16080000,Zehdenick,12065356,Commerzbank vormals Dresdner Bank,28160
16091994,Rathenow,12063252,Volksbank Rathenow,91025
16091994,Rathenow,12063252,Volksbank Rathenow (Gf P2),81025
17020086,Frankfurt (Oder),12053000,UniCredit Bank - HypoVereinsbank,22106
17040000,Frankfurt (Oder),12053000,Commerzbank,24170
17040000,Eberswalde,12060052,Commerzbank,24170
17040000,Eisenhüttenstadt,12067120,Commerzbank,24170
17040000,Fürstenwalde/Spree,12067144,Commerzbank,24170
17040000,Schwedt/Oder,12073532,Commerzbank,24170
17040000,Wildau,12061540,Commerzbank,24170
17052000,Eberswalde,12060052,Sparkasse Barnim,51799
17052000,Bernau bei Berlin,12060020,Sparkasse Barnim,51799
17052302,Schwedt/Oder,12073532,Stadtsparkasse Schwedt,51700
17054040,Strausberg,12064472,Kreissparkasse Märkisch-Oderland,51797
17055050,Frankfurt (Oder),12053000,Sparkasse Oder-Spree,51796
17055050,Beeskow,12067036,Sparkasse Oder-Spree,51796
17055050,Eisenhüttenstadt,12067120,Sparkasse Oder-Spree,51796
17055050,Fürstenwalde/Spree,12067144,Sparkasse Oder-Spree,51796
17056060,Prenzlau,12073452,Sparkasse Uckermark,51798
17056060,Angermünde,12073008,Sparkasse Uckermark,51798
17056060,Boitzenburger Land,12073069,Sparkasse Uckermark Gs,51798
17056060,Brüssow,12073085,Sparkasse Uckermark Gs,51798
17056060,Gartz (Oder),12073189,Sparkasse Uckermark Gs,51798
17056060,Gerswalde,12073201,Sparkasse Uckermark Gs,51798
17056060,Gramzow,12073225,Sparkasse Uckermark Gs,51798
17056060,Lychen,12073384,Sparkasse Uckermark Gs,51798
17056060,Nordwestuckermark,12073429,Sparkasse Uckermark Gs,51798
17056060,Templin,12073572,Sparkasse Uckermark,51798
17062428,Beeskow,12067036,Raiffeisenbank-Volksbank Oder-Spree,61250
17062428,Beeskow,12067036,Raiffeisenbank-Volksbank Oder-Spree (Gf P2),71250
17080000,Frankfurt (Oder),12053000,Commerzbank vormals Dresdner Bank,28170
17080000,Fürstenwalde/Spree,12067144,Commerzbank vormals Dresdner Bank,28170
17092404,Fürstenwalde/Spree,12067144,VR Bank Fürstenwalde Seelow Wriezen,91049
17092404,Bad Freienwalde (Oder),12064044,VR Bank Fürstenwalde Seelow Wriezen,91049
17092404,Erkner,12067124,VR Bank Fürstenwalde Seelow Wriezen,91049
17092404,Fürstenwalde/Spree,12067144,VR Bank Fürstenwalde Seelow Wriezen (Gf P2),81049
17092404,Letschin,12064274,VR Bank Fürstenwalde Seelow Wriezen,91049
17092404,Müncheberg,12064317,VR Bank Fürstenwalde Seelow Wriezen,91049
17092404,Seelow,12064448,VR Bank Fürstenwalde Seelow Wriezen,91049
17092404,Spreenhagen,12067469,VR Bank Fürstenwalde Seelow Wriezen,91049
17092404,Wriezen,12064512,VR Bank Fürstenwalde Seelow Wriezen,91049
18020086,Cottbus,12052000,UniCredit Bank - HypoVereinsbank,22107
18040000,Cottbus,12052000,Commerzbank,24180
18040000,Bad Liebenwerda,12062024,Commerzbank,24180
18040000,Forst (Lausitz),12071076,Commerzbank,24180
18040000,Guben,12071160,Commerzbank,24180
18040000,Herzberg,12068188,Commerzbank,24180
18040000,Luckau,12061320,Commerzbank,24180
18040000,Lübben (Spreewald),12061316,Commerzbank,24180
18040000,Senftenberg,12066304,Commerzbank,24180
18040000,Spremberg,12071372,Commerzbank,24180
18050000,Cottbus,12052000,Sparkasse Spree-Neiße,51898
18050000,Forst (Lausitz),12071076,Sparkasse Spree-Neiße,51898
18050000,Guben,12071160,Sparkasse Spree-Neiße,51898
18050000,Spremberg,12071372,Sparkasse Spree-Neiße,51898
18051000,Finsterwalde,12062140,Sparkasse Elbe-Elster,51897
18055000,Senftenberg,12066304,Sparkasse Niederlausitz,51899
18055000,Altdöbern,12066008,Sparkasse Niederlausitz,51899
18055000,Calau,12066052,Sparkasse Niederlausitz,51899
18055000,Großräschen,12066112,Sparkasse Niederlausitz,51899
18055000,Hosena,12066304,Sparkasse Niederlausitz,51899
18055000,Lauchhammer,12066176,Sparkasse Niederlausitz,51899
18055000,Lübbenau/Spreewald,12066196,Sparkasse Niederlausitz,51899
18055000,Neupetershain,12066228,Sparkasse Niederlausitz,51899
18055000,Ortrand,12066240,Sparkasse Niederlausitz,51899
18055000,Ruhland,12066272,Sparkasse Niederlausitz,51899
18055000,Schipkau,12066285,Sparkasse Niederlausitz,51899
18055000,Schwarzheide,12066296,Sparkasse Niederlausitz,51899
18055000,Vetschau/Spreewald,12066320,Sparkasse Niederlausitz,51899
18062678,Cottbus,12052000,VR Bank Lausitz,61278
18062678,Cottbus,12052000,VR Bank Lausitz (Gf P2),71278
18062678,Finsterwalde,12062140,VR Bank Lausitz,61278
18062678,Herzberg,12062224,VR Bank Lausitz,61278
18062758,Forst (Lausitz),12071076,VR Bank Forst -alt-,61329
18080000,Cottbus,12052000,Commerzbank vormals Dresdner Bank,28180
18080000,Bad Liebenwerda,12062024,Commerzbank vormals Dresdner Bank,28180
18080000,Forst (Lausitz),12071076,Commerzbank vormals Dresdner Bank,28180
18080000,Herzberg,12062224,Commerzbank vormals Dresdner Bank,28180
18080000,Luckau,12061320,Commerzbank vormals Dresdner Bank,28180
18080000,Lübben (Spreewald),12061316,Commerzbank vormals Dresdner Bank,28180
18092684,Lübben (Spreewald),12061316,Spreewaldbank,91026
18092684,Lübben (Spreewald),12061316,Spreewaldbank (Gf P2),81026
18092684,Lübbenau/Spreewald,12066196,Spreewaldbank,91026
18092744,Spremberg,12071372,Volksbank Spree-Neiße,91027
18092744,Bad Muskau,14626010,Volksbank Spree-Neiße,91027
18092744,Spremberg,12071372,Volksbank Spree-Neiße (Gf P2),81027
18092744,Weißwasser/O.L.,14626600,Volksbank Spree-Neiße,91027
20000000,Hamburg,02000000,Bundesbank,20200
20010020,Hamburg,02000000,Postbank Ndl der Deutsche Bank,10020
20010424,Wiesbaden,06414000,Aareal Bank ehem. Filiale Hamburg,26911
20020200,Frankfurt am Main,06412000,Skandinaviska Enskilda Banken (publ) Hamburg Branch,25200
20020500,Hamburg,02000000,Jyske Bank Fil Hamburg,25660
20020900,Hamburg,02000000,Signal Iduna Bauspar,
20030000,Hamburg,02000000,UniCredit Bank - HypoVereinsbank,29260
20030000,Ahrensburg,01062001,UniCredit Bank - HypoVereinsbank,29260
20030000,Bad Oldesloe,01062004,UniCredit Bank - HypoVereinsbank,29260
20030000,Braunschweig,03101000,UniCredit Bank - HypoVereinsbank,29260
20030000,Brunsbüttel,01051011,UniCredit Bank - HypoVereinsbank,29260
20030000,Buchholz in der Nordheide,03353005,UniCredit Bank - HypoVereinsbank,29260
20030000,Buxtehude,03359010,UniCredit Bank - HypoVereinsbank,29260
20030000,Cuxhaven,03352011,UniCredit Bank - HypoVereinsbank,29260
20030000,Eckernförde,01058043,UniCredit Bank - HypoVereinsbank,29260
20030000,Elmshorn,01056015,UniCredit Bank - HypoVereinsbank,29260
20030000,Eutin,01055012,UniCredit Bank - HypoVereinsbank,29260
20030000,Flensburg,01001000,UniCredit Bank - HypoVereinsbank,29260
20030000,Hannover,03241001,UniCredit Bank - HypoVereinsbank,29260
20030000,Heide,01051044,UniCredit Bank - HypoVereinsbank,29260
20030000,Husum,01054056,UniCredit Bank - HypoVereinsbank,29260
20030000,Itzehoe,01061046,UniCredit Bank - HypoVereinsbank,29260
20030000,Kappeln,01059045,UniCredit Bank - HypoVereinsbank,29260
20030000,Kiel,01002000,UniCredit Bank - HypoVereinsbank,29260
20030000,Lübeck,01003000,UniCredit Bank - HypoVereinsbank,29260
20030000,Lüneburg,03355022,UniCredit Bank - HypoVereinsbank,29260
20030000,Magdeburg,15003000,UniCredit Bank - HypoVereinsbank,29260
20030000,Neumünster,01004000,UniCredit Bank - HypoVereinsbank,29260
20030000,Niebüll,01054088,UniCredit Bank - HypoVereinsbank,29260
20030000,Norderstedt,01060063,UniCredit Bank - HypoVereinsbank,29260
20030000,Osnabrück,03404000,UniCredit Bank - HypoVereinsbank,29260
20030000,Pinneberg,01056039,UniCredit Bank - HypoVereinsbank,29260
20030000,Preetz,01057062,UniCredit Bank - HypoVereinsbank,29260
20030000,Rendsburg,01058135,UniCredit Bank - HypoVereinsbank,29260
20030000,Rostock,13003000,UniCredit Bank - HypoVereinsbank,29260
20030000,Sankt Peter-Ording,01054113,UniCredit Bank - HypoVereinsbank,29260
20030000,Schleswig,01059075,UniCredit Bank - HypoVereinsbank,29260
20030000,Schwerin,13004000,UniCredit Bank - HypoVereinsbank,29260
20030000,Schönberg (Holstein),01057073,UniCredit Bank - HypoVereinsbank,29260
20030000,Stade,03359038,UniCredit Bank - HypoVereinsbank,29260
20030000,Stralsund,13073088,UniCredit Bank - HypoVereinsbank,29260
20030000,Sylt,01054168,UniCredit Bank - HypoVereinsbank,29260
20030000,Winsen (Luhe),03353040,UniCredit Bank - HypoVereinsbank,29260
20030000,Wyk auf Föhr,01054164,UniCredit Bank - HypoVereinsbank,29260
20030133,Hamburg,02000000,Varengold Bank,
20030300,Hamburg,02000000,DONNER & REUSCHEL,99010
20030301,Hamburg,02000000,Donner + Reuschel GF NL LUX,
20030400,Hamburg,02000000,"Marcard, Stein & Co Bankiers",26230
20030600,Hamburg,02000000,Sydbank Fil Hamburg,29816
20030700,Hamburg,02000000,Merck Finck A Quintet Private Bank,26248
20040000,Hamburg,02000000,Commerzbank,24200
20040000,Ahrensburg,01062001,Commerzbank,24200
20040000,Bad Oldesloe,01062004,Commerzbank,24200
20040000,Buxtehude,03359010,Commerzbank,24200
20040000,Geesthacht,01053032,Commerzbank,24200
20040000,Glinde,01062018,Commerzbank,24200
20040000,Norderstedt,01060063,Commerzbank,24200
20040000,Quickborn,01056041,Commerzbank,24200
20040000,Reinbek,01062060,Commerzbank,24200
20040000,Wedel,01056050,Commerzbank,24200
20040000,Winsen (Luhe),03353040,Commerzbank,24200
20040005,Hamburg,02000000,"Commerzbank, Filiale Hamburg 2",24002
20040020,Hamburg,02000000,"Commerzbank, CC SP",
20040040,Hamburg,02000000,Commerzbank GF RME,24220
20040048,Hamburg,02000000,Commerzbank GF-H48,24248
20040050,Hamburg,02000000,Commerzbank GF COC,24328
20040060,Hamburg,02000000,Commerzbank Gf 260,24295
20040061,Hamburg,02000000,Commerzbank Gf 261,24296
20040062,Hamburg,02000000,Commerzbank CC,
20040063,Hamburg,02000000,Commerzbank CC,
20041111,Quickborn,01056041,Commerzbank - GF comdirect,24221
20041133,Quickborn,01056041,Commerzbank - GF comdirect,24222
20041144,Quickborn,01056041,Commerzbank - GF comdirect,24224
20041155,Quickborn,01056041,Commerzbank - GF comdirect,24225
20041166,Quickborn,01056041,Commerzbank - GF comdirect,24226
20041177,Quickborn,01056041,Commerzbank - GF comdirect,24227
20041188,Quickborn,01056041,Commerzbank - GF comdirect,24228
20041199,Quickborn,01056041,Commerzbank - GF comdirect,24229
20050550,Hamburg,02000000,Hamburger Sparkasse,52001
20050550,Ahrensburg,01062001,Hamburger Sparkasse,52001
20050550,Bargteheide,01062006,Hamburger Sparkasse,52001
20050550,Barsbüttel,01062009,Hamburger Sparkasse,52001
20050550,Buchholz in der Nordheide,03353005,Hamburger Sparkasse,52001
20050550,Buxtehude,03359010,Hamburger Sparkasse,52001
20050550,Geesthacht,01053032,Hamburger Sparkasse,52001
20050550,Glinde,01062018,Hamburger Sparkasse,52001
20050550,Neu Wulmstorf,03353026,Hamburger Sparkasse,52001
20050550,Norderstedt,01060063,Hamburger Sparkasse,52001
20050550,Reinbek,01062060,Hamburger Sparkasse,52001
20050550,Rellingen,01056043,Hamburger Sparkasse,52001
20050550,Schenefeld,01056044,Hamburger Sparkasse,52001
20050550,Seevetal,03353031,Hamburger Sparkasse,52001
20050550,Uetersen,01056049,Hamburger Sparkasse,52001
20050550,Wedel,01056050,Hamburger Sparkasse,52001
20050550,Wentorf bei Hamburg,01053129,Hamburger Sparkasse,52001
20050550,Winsen (Luhe),03353040,Hamburger Sparkasse,52001
20060000,Hamburg,02000000,DZ BANK,
20069111,Norderstedt,01060063,Norderstedter Bank -alt-,62267
20069111,Norderstedt,01060063,Norderstedter Bank (Gf P2),72267
20069125,Kaltenkirchen,01060044,Kaltenkirchener Bank -alt-,62275
20069125,Kaltenkirchen,01060044,Kaltenkirchener Bank (Gf P2),72275
20069130,Bad Bramstedt,01060004,Raiffeisenbank -alt-,62279
20069130,Alveslohe,01060002,Raiffeisenbank,62279
20069130,Bad Bramstedt,01060004,Raiffeisenbank (Gf P2),72279
20069130,Bilsen,01056004,Raiffeisenbank,62279
20069130,Brokstedt,01061019,Raiffeisenbank,62279
20069130,Henstedt-Ulzburg,01060039,Raiffeisenbank,62279
20069130,Kisdorf,01060047,Raiffeisenbank,62279
20069130,Lentföhrden,01060054,Raiffeisenbank,62279
20069130,Nützen,01060064,Raiffeisenbank,62279
20069130,Schmalfeld,01060073,Raiffeisenbank,62279
20069130,Wakendorf II,01060094,Raiffeisenbank,62279
20069130,Weddelbrook,01060095,Raiffeisenbank,62279
20069144,Seestermühe,01056045,Raiffeisenbank,62286
20069144,Seestermühe,01056045,Raiffeisenbank (Gf P2),72286
20069177,Mölln,01053090,Raiffeisenbank,62302
20069177,Ahrensburg,01062001,Raiffeisenbank,62302
20069177,Barsbüttel,01062009,Raiffeisenbank,62302
20069177,Großhansdorf,01062023,Raiffeisenbank,62302
20069177,Mölln,01053090,Raiffeisenbank (Gf P2),72302
20069177,Oststeinbek,01062053,Raiffeisenbank,62302
20069177,Ratzeburg,01053100,Raiffeisenbank,62302
20069177,Trittau,01062082,Raiffeisenbank,62302
20069177,Wittenburg,13076152,Raiffeisenbank,62302
20069177,Zarrentin am Schaalsee,13076159,Raiffeisenbank,62302
20069232,Struvenhütten,01060082,Raiffeisenbank -alt-,62574
20069232,Struvenhütten,01060082,Raiffeisenbank (Gf P2),72574
20069641,Owschlag,01058127,Raiffeisenbank Owschlag,62578
20069641,Owschlag,01058127,Raiffeisenbank Owschlag (Gf P2),72578
20069780,Ahlerstedt,03359002,Volksbank Ahlerstedt,62457
20069780,Ahlerstedt,03359002,Volksbank Ahlerstedt (Gf P2),72457
20069782,Apensen,03359003,Volksbank Geest,62458
20069782,Apensen,03359003,Volksbank Geest (Gf P2),72458
20069782,Bargstedt,01058011,Volksbank Geest,62458
20069782,Buxtehude,03359010,Volksbank Geest,62458
20069782,Dollern,03359012,Volksbank Geest,62458
20069782,Harsefeld,03359023,Volksbank Geest,62458
20069782,Heidenau,03353018,Volksbank Geest,62458
20069782,Hollenstedt,03353019,Volksbank Geest,62458
20069782,Horneburg,03359027,Volksbank Geest,62458
20069782,Moisburg,03353025,Volksbank Geest,62458
