ags,city,county,state_code,label
13076001,Alt Krenzlin,Landkreis Ludwigslust-Parchim,DE-MV,STB
12064029,Altlandsberg,Landkreis Märkisch-Oderland,DE-BB,MOL
12064029,Altlandsberg,Landkreis Märkisch-Oderland,DE-BB,FRW
12064029,Altlandsberg,Landkreis Märkisch-Oderland,DE-BB,SEE
12064029,Altlandsberg,Landkreis Märkisch-Oderland,DE-BB,SRB
07135003,Altlay,Landkreis Cochem-Zell,DE-RP,COC
07332001,Altleiningen,Landkreis Bad Dürkheim,DE-RP,DÜW
09176112,Altmannstein,Landkreis Eichstätt,DE-BY,EI
13074001,Alt Meteln,Landkreis Nordwestmecklenburg,DE-MV,NWM
13074001,Alt Meteln,Landkreis Nordwestmecklenburg,DE-MV,GDB
13074001,Alt Meteln,Landkreis Nordwestmecklenburg,DE-MV,GVM
13074001,Alt Meteln,Landkreis Nordwestmecklenburg,DE-MV,WIS
14522010,Altmittweida,Landkreis Mittelsachsen,DE-SN,FG
14522010,Altmittweida,Landkreis Mittelsachsen,DE-SN,BED
14522010,Altmittweida,Landkreis Mittelsachsen,DE-SN,DL
14522010,Altmittweida,Landkreis Mittelsachsen,DE-SN,FLÖ
14522010,Altmittweida,Landkreis Mittelsachsen,DE-SN,HC
14522010,Altmittweida,Landkreis Mittelsachsen,DE-SN,MW
14522010,Altmittweida,Landkreis Mittelsachsen,DE-SN,RL
07231001,Altrich,Landkreis Bernkastel-Wittlich,DE-RP,WIT
07338001,Altrip,Rhein-Pfalz-Kreis,DE-RP,RP
07232003,Altscheid,Eifelkreis Bitburg-Prüm,DE-RP,BIT
13071001,Alt Schwerin,Landkreis Mecklenburgische Seenplatte,DE-MV,MSE
13071001,Alt Schwerin,Landkreis Mecklenburgische Seenplatte,DE-MV,AT
13071001,Alt Schwerin,Landkreis Mecklenburgische Seenplatte,DE-MV,DM
13071001,Alt Schwerin,Landkreis Mecklenburgische Seenplatte,DE-MV,MC
13071001,Alt Schwerin,Landkreis Mecklenburgische Seenplatte,DE-MV,MST
13071001,Alt Schwerin,Landkreis Mecklenburgische Seenplatte,DE-MV,MÜR
13071001,Alt Schwerin,Landkreis Mecklenburgische Seenplatte,DE-MV,NZ
13071001,Alt Schwerin,Landkreis Mecklenburgische Seenplatte,DE-MV,RM
13071001,Alt Schwerin,Landkreis Mecklenburgische Seenplatte,DE-MV,WRN
08436005,Altshausen,Landkreis Ravensburg,DE-BW,RV
08436005,Altshausen,Landkreis Ravensburg,DE-BW,WG
07135004,Altstrimmig,Landkreis Cochem-Zell,DE-RP,COC
13075002,Alt Tellin,Landkreis Vorpommern-Greifswald,DE-MV,VG
13075002,Alt Tellin,Landkreis Vorpommern-Greifswald,DE-MV,ANK
13075002,Alt Tellin,Landkreis Vorpommern-Greifswald,DE-MV,GW
13075002,Alt Tellin,Landkreis Vorpommern-Greifswald,DE-MV,PW
13075002,Alt Tellin,Landkreis Vorpommern-Greifswald,DE-MV,SBG
13075002,Alt Tellin,Landkreis Vorpommern-Greifswald,DE-MV,UEM
13075002,Alt Tellin,Landkreis Vorpommern-Greifswald,DE-MV,WLG
12064009,Alt Tucheband,Landkreis Märkisch-Oderland,DE-BB,MOL
12064009,Alt Tucheband,Landkreis Märkisch-Oderland,DE-BB,FRW
12064009,Alt Tucheband,Landkreis Märkisch-Oderland,DE-BB,SEE
12064009,Alt Tucheband,Landkreis Märkisch-Oderland,DE-BB,SRB
09780112,Altusried,Landkreis Oberallgäu,DE-BY,OA
13075003,Altwarp,Landkreis Vorpommern-Greifswald,DE-MV,VG
13075003,Altwarp,Landkreis Vorpommern-Greifswald,DE-MV,ANK
13075003,Altwarp,Landkreis Vorpommern-Greifswald,DE-MV,GW
13075003,Altwarp,Landkreis Vorpommern-Greifswald,DE-MV,PW
13075003,Altwarp,Landkreis Vorpommern-Greifswald,DE-MV,SBG
13075003,Altwarp,Landkreis Vorpommern-Greifswald,DE-MV,UEM
13075003,Altwarp,Landkreis Vorpommern-Greifswald,DE-MV,WLG
07140002,Altweidelbach,Rhein-Hunsrück-Kreis,DE-RP,SIM
07140002,Altweidelbach,Rhein-Hunsrück-Kreis,DE-RP,GOA
13075004,Altwigshagen,Landkreis Vorpommern-Greifswald,DE-MV,VG
13075004,Altwigshagen,Landkreis Vorpommern-Greifswald,DE-MV,ANK
13075004,Altwigshagen,Landkreis Vorpommern-Greifswald,DE-MV,GW
13075004,Altwigshagen,Landkreis Vorpommern-Greifswald,DE-MV,PW
13075004,Altwigshagen,Landkreis Vorpommern-Greifswald,DE-MV,SBG
13075004,Altwigshagen,Landkreis Vorpommern-Greifswald,DE-MV,UEM
13075004,Altwigshagen,Landkreis Vorpommern-Greifswald,DE-MV,WLG
13076002,Alt Zachun,Landkreis Ludwigslust-Parchim,DE-MV,LUP
13076002,Alt Zachun,Landkreis Ludwigslust-Parchim,DE-MV,HGN
13076002,Alt Zachun,Landkreis Ludwigslust-Parchim,DE-MV,LBZ
13076002,Alt Zachun,Landkreis Ludwigslust-Parchim,DE-MV,LWL
13076002,Alt Zachun,Landkreis Ludwigslust-Parchim,DE-MV,PCH
13076002,Alt Zachun,Landkreis Ludwigslust-Parchim,DE-MV,STB
01060002,Alveslohe,Kreis Segeberg,DE-SH,SE
09671111,Alzenau,Landkreis Aschaffenburg,DE-BY,AB
09671111,Alzenau,Landkreis Aschaffenburg,DE-BY,ALZ
07331003,Alzey,Landkreis Alzey-Worms,DE-RP,AZ
09361000,Amberg,,DE-BY,AM
09778111,Amberg,Landkreis Unterallgäu,DE-BY,MN
03355002,Amelinghausen,Landkreis Lüneburg,DE-NI,LG
09187113,Amerang,Landkreis Rosenheim,DE-BY,RO
09187113,Amerang,Landkreis Rosenheim,DE-BY,AIB
09187113,Amerang,Landkreis Rosenheim,DE-BY,WS
09779112,Amerdingen,Landkreis Donau-Ries,DE-BY,DON
09779112,Amerdingen,Landkreis Donau-Ries,DE-BY,NÖ
16071102,Am Ettersberg,Landkreis Weimarer Land,DE-TH,AP
16071102,Am Ettersberg,Landkreis Weimarer Land,DE-TH,APD
07232004,Ammeldingen an der Our,Eifelkreis Bitburg-Prüm,DE-RP,BIT
07232005,Ammeldingen bei Neuerburg,Eifelkreis Bitburg-Prüm,DE-RP,BIT
12072002,Am Mellensee,Landkreis Teltow-Fläming,DE-BB,TF
12072002,Am Mellensee,Landkreis Teltow-Fläming,DE-BB,JB
12072002,Am Mellensee,Landkreis Teltow-Fläming,DE-BB,LUK
12072002,Am Mellensee,Landkreis Teltow-Fläming,DE-BB,ZS
08416048,Ammerbuch,Landkreis Tübingen,DE-BW,TÜ
09573111,Ammerndorf,Landkreis Fürth,DE-BY,FÜ
01062090,Ammersbek,Kreis Stormarn,DE-SH,OD
09371111,Ammerthal,Landkreis Amberg-Sulzbach,DE-BY,AS
16061116,Am Ohmberg,Landkreis Eichsfeld,DE-TH,EIC
09676112,Amorbach,Landkreis Miltenberg,DE-BY,MIL
09676112,Amorbach,Landkreis Miltenberg,DE-BY,OBB
09183112,Ampfing,Landkreis Mühldorf a.Inn,DE-BY,MÜ
13072005,Am Salzhaff,Landkreis Rostock,DE-MV,LRO
13072005,Am Salzhaff,Landkreis Rostock,DE-MV,BÜZ
13072005,Am Salzhaff,Landkreis Rostock,DE-MV,DBR
13072005,Am Salzhaff,Landkreis Rostock,DE-MV,GÜ
13072005,Am Salzhaff,Landkreis Rostock,DE-MV,ROS
13072005,Am Salzhaff,Landkreis Rostock,DE-MV,TET
08425008,Amstetten,Alb-Donau-Kreis,DE-BW,UL
16063104,Amt Creuzburg,Wartburgkreis,DE-TH,WAK
16063104,Amt Creuzburg,Wartburgkreis,DE-TH,EA
16063104,Amt Creuzburg,Wartburgkreis,DE-TH,SLZ
14521010,Amtsberg,Erzgebirgskreis,DE-SN,ERZ
14521010,Amtsberg,Erzgebirgskreis,DE-SN,ANA
14521010,Amtsberg,Erzgebirgskreis,DE-SN,ASZ
14521010,Amtsberg,Erzgebirgskreis,DE-SN,AU
14521010,Amtsberg,Erzgebirgskreis,DE-SN,MAB
14521010,Amtsberg,Erzgebirgskreis,DE-SN,MEK
14521010,Amtsberg,Erzgebirgskreis,DE-SN,STL
14521010,Amtsberg,Erzgebirgskreis,DE-SN,SZB
14521010,Amtsberg,Erzgebirgskreis,DE-SN,ZP
16070028,Amt Wachsenburg,Ilm-Kreis,DE-TH,IK
16070028,Amt Wachsenburg,Ilm-Kreis,DE-TH,ARN
16070028,Amt Wachsenburg,Ilm-Kreis,DE-TH,IL
08436006,Amtzell,Landkreis Ravensburg,DE-BW,RV
08436006,Amtzell,Landkreis Ravensburg,DE-BW,WG
09188117,Andechs,Landkreis Starnberg,DE-BY,STA
03357003,Anderlingen,Landkreis Rotenburg (Wümme),DE-NI,ROW
03357003,Anderlingen,Landkreis Rotenburg (Wümme),DE-NI,BRV
07137003,Andernach,Landkreis Mayen-Koblenz,DE-RP,MYK
07137003,Andernach,Landkreis Mayen-Koblenz,DE-RP,MY
03454001,Andervenne,Landkreis Emsland,DE-NI,EL
16068002,Andisleben,Landkreis Sömmerda,DE-TH,SÖM
08226102,Angelbachtal,Rhein-Neckar-Kreis,DE-BW,HD
06534002,Angelburg,Landkreis Marburg-Biedenkopf,DE-HE,MR
06534002,Angelburg,Landkreis Marburg-Biedenkopf,DE-HE,BID
09172112,Anger,Landkreis Berchtesgadener Land,DE-BY,BGL
15083030,Angern,Landkreis Börde,DE-ST,BK
07138002,Anhausen,Landkreis Neuwied,DE-RP,NR
13071005,Ankershagen,Landkreis Mecklenburgische Seenplatte,DE-MV,MSE
13071005,Ankershagen,Landkreis Mecklenburgische Seenplatte,DE-MV,AT
13071005,Ankershagen,Landkreis Mecklenburgische Seenplatte,DE-MV,DM
13071005,Ankershagen,Landkreis Mecklenburgische Seenplatte,DE-MV,MC
13071005,Ankershagen,Landkreis Mecklenburgische Seenplatte,DE-MV,MST
13071005,Ankershagen,Landkreis Mecklenburgische Seenplatte,DE-MV,MÜR
13071005,Ankershagen,Landkreis Mecklenburgische Seenplatte,DE-MV,NZ
13071005,Ankershagen,Landkreis Mecklenburgische Seenplatte,DE-MV,RM
13071005,Ankershagen,Landkreis Mecklenburgische Seenplatte,DE-MV,WRN
13075005,Anklam,Landkreis Vorpommern-Greifswald,DE-MV,VG
13075005,Anklam,Landkreis Vorpommern-Greifswald,DE-MV,ANK
13075005,Anklam,Landkreis Vorpommern-Greifswald,DE-MV,GW
13075005,Anklam,Landkreis Vorpommern-Greifswald,DE-MV,PW
13075005,Anklam,Landkreis Vorpommern-Greifswald,DE-MV,SBG
13075005,Anklam,Landkreis Vorpommern-Greifswald,DE-MV,UEM
13075005,Anklam,Landkreis Vorpommern-Greifswald,DE-MV,WLG
03459002,Ankum,Landkreis Osnabrück,DE-NI,OS
03459002,Ankum,Landkreis Osnabrück,DE-NI,BSB
03459002,Ankum,Landkreis Osnabrück,DE-NI,MEL
03459002,Ankum,Landkreis Osnabrück,DE-NI,WTL
14521020,Annaberg-Buchholz,Erzgebirgskreis,DE-SN,ERZ
14521020,Annaberg-Buchholz,Erzgebirgskreis,DE-SN,ANA
14521020,Annaberg-Buchholz,Erzgebirgskreis,DE-SN,ASZ
14521020,Annaberg-Buchholz,Erzgebirgskreis,DE-SN,AU
14521020,Annaberg-Buchholz,Erzgebirgskreis,DE-SN,MAB
14521020,Annaberg-Buchholz,Erzgebirgskreis,DE-SN,MEK
14521020,Annaberg-Buchholz,Erzgebirgskreis,DE-SN,STL
14521020,Annaberg-Buchholz,Erzgebirgskreis,DE-SN,SZB
14521020,Annaberg-Buchholz,Erzgebirgskreis,DE-SN,ZP
15091010,Annaburg,Landkreis Wittenberg,DE-ST,WB
15091010,Annaburg,Landkreis Wittenberg,DE-ST,GHC
15091010,Annaburg,Landkreis Wittenberg,DE-ST,JE
07337501,Annweiler am Trifels,Landkreis Südliche Weinstraße,DE-RP,SÜW
09561000,Ansbach,,DE-BY,AN
07137004,Anschau,Landkreis Mayen-Koblenz,DE-RP,MYK
07137004,Anschau,Landkreis Mayen-Koblenz,DE-RP,MY
09190113,Antdorf,Landkreis Weilheim-Schongau,DE-BY,WM
09190113,Antdorf,Landkreis Weilheim-Schongau,DE-BY,SOG
06535002,Antrifttal,Vogelsbergkreis,DE-HE,VB
07131004,Antweiler,Landkreis Ahrweiler,DE-RP,AW
09175111,Anzing,Landkreis Ebersberg,DE-BY,EBE
03257002,Apelern,Landkreis Schaumburg,DE-NI,SHG
03257002,Apelern,Landkreis Schaumburg,DE-NI,RI
03451001,Apen,Landkreis Ammerland,DE-NI,WST
15081026,Apenburg-Winterfeld,Altmarkkreis Salzwedel,DE-ST,SAW
03359003,Apensen,Landkreis Stade,DE-NI,STD
09181111,Apfeldorf,Landkreis Landsberg am Lech,DE-BY,LL
09778113,Apfeltrach,Landkreis Unterallgäu,DE-BY,MN
16071001,Apolda,Landkreis Weimarer Land,DE-TH,AP
16071001,Apolda,Landkreis Weimarer Land,DE-TH,APD
03353001,Appel,Landkreis Harburg,DE-NI,WL
01056001,Appen,Kreis Pinneberg,DE-SH,PI
07339001,Appenheim,Landkreis Mainz-Bingen,DE-RP,MZ
07339001,Appenheim,Landkreis Mainz-Bingen,DE-RP,BIN
08317005,Appenweier,Ortenaukreis,DE-BW,OG
08317005,Appenweier,Ortenaukreis,DE-BW,KEL
08317005,Appenweier,Ortenaukreis,DE-BW,LR
08317005,Appenweier,Ortenaukreis,DE-BW,WOL
07233201,Arbach,Landkreis Vulkaneifel,DE-RP,DAU
09571113,Arberg,Landkreis Ansbach,DE-BY,AN
07131005,Aremberg,Landkreis Ahrweiler,DE-RP,AW
15081030,Arendsee (Altmark),Altmarkkreis Salzwedel,DE-ST,SAW
07231003,Arenrath,Landkreis Bernkastel-Wittlich,DE-RP,WIT
16061001,Arenshausen,Landkreis Eichsfeld,DE-TH,EIC
16061001,Arenshausen,Landkreis Eichsfeld,DE-TH,HIG
16061001,Arenshausen,Landkreis Eichsfeld,DE-TH,WBS
09185113,Aresing,Landkreis Neuburg-Schrobenhausen,DE-BY,ND
09185113,Aresing,Landkreis Neuburg-Schrobenhausen,DE-BY,SOB
07137006,Arft,Landkreis Mayen-Koblenz,DE-RP,MYK
07137006,Arft,Landkreis Mayen-Koblenz,DE-RP,MY
07133004,Argenschwang,Landkreis Bad Kreuznach,DE-RP,KN
07140003,Argenthal,Rhein-Hunsrück-Kreis,DE-RP,SIM
07140003,Argenthal,Rhein-Hunsrück-Kreis,DE-RP,GOA
03255001,Arholzen,Landkreis Holzminden,DE-NI,HOL
01051002,Arkebek,Kreis Dithmarschen,DE-SH,HEI
01051002,Arkebek,Kreis Dithmarschen,DE-SH,MED
01054007,Arlewatt,Kreis Nordfriesland,DE-SH,NF
07331004,Armsheim,Landkreis Alzey-Worms,DE-RP,AZ
01060003,Armstedt,Kreis Segeberg,DE-SH,SE
03352002,Armstorf,Landkreis Cuxhaven,DE-NI,CUX
09276113,Arnbruck,Landkreis Regen,DE-BY,REG
09276113,Arnbruck,Landkreis Regen,DE-BY,VIT
15090010,Arneburg,Landkreis Stendal,DE-ST,SDL
15090010,Arneburg,Landkreis Stendal,DE-ST,HV
15090010,Arneburg,Landkreis Stendal,DE-ST,OBG
01059002,Arnis,Kreis Schleswig-Flensburg,DE-SH,SL
05958004,Arnsberg,Hochsauerlandkreis,DE-NW,HSK
09372112,Arnschwang,Landkreis Cham,DE-BY,CHA
14625010,Arnsdorf,Landkreis Bautzen,DE-SN,BZ
16070004,Arnstadt,Ilm-Kreis,DE-TH,IK
16070004,Arnstadt,Ilm-Kreis,DE-TH,ARN
16070004,Arnstadt,Ilm-Kreis,DE-TH,IL
09677114,Arnstein,Landkreis Main-Spessart,DE-BY,MSP
15087031,Arnstein,Landkreis Mansfeld-Südharz,DE-ST,MSH
15087031,Arnstein,Landkreis Mansfeld-Südharz,DE-ST,EIL
15087031,Arnstein,Landkreis Mansfeld-Südharz,DE-ST,HET
15087031,Arnstein,Landkreis Mansfeld-Südharz,DE-ST,ML
15087031,Arnstein,Landkreis Mansfeld-Südharz,DE-ST,SGH
09277111,Arnstorf,Landkreis Rottal-Inn,DE-BY,PAN
09277111,Arnstorf,Landkreis Rottal-Inn,DE-BY,EG
01058007,Arpsdorf,Kreis Rendsburg-Eckernförde,DE-SH,RD
01058007,Arpsdorf,Kreis Rendsburg-Eckernförde,DE-SH,ECK
09372113,Arrach,Landkreis Cham,DE-BY,CHA
16065086,Artern,Kyffhäuserkreis,DE-TH,KYF
16065086,Artern,Kyffhäuserkreis,DE-TH,ART
16065086,Artern,Kyffhäuserkreis,DE-TH,SDH
03355003,Artlenburg,Landkreis Lüneburg,DE-NI,LG
07141201,Arzbach,Rhein-Lahn-Kreis,DE-RP,EMS
07141201,Arzbach,Rhein-Lahn-Kreis,DE-RP,DIZ
07141201,Arzbach,Rhein-Lahn-Kreis,DE-RP,GOH
14730010,Arzberg,Landkreis Nordsachsen,DE-SN,TDO
14730010,Arzberg,Landkreis Nordsachsen,DE-SN,DZ
14730010,Arzberg,Landkreis Nordsachsen,DE-SN,EB
14730010,Arzberg,Landkreis Nordsachsen,DE-SN,OZ
14730010,Arzberg,Landkreis Nordsachsen,DE-SN,TG
14730010,Arzberg,Landkreis Nordsachsen,DE-SN,TO
09479112,Arzberg,Landkreis Wunsiedel im Fichtelgebirge,DE-BY,WUN
09479112,Arzberg,Landkreis Wunsiedel im Fichtelgebirge,DE-BY,MAK
09479112,Arzberg,Landkreis Wunsiedel im Fichtelgebirge,DE-BY,SEL
07232201,Arzfeld,Eifelkreis Bitburg-Prüm,DE-RP,BIT
07232201,Arzfeld,Eifelkreis Bitburg-Prüm,DE-RP,PRÜ
07138003,Asbach,Landkreis Neuwied,DE-RP,NR
07134004,Asbach,Landkreis Birkenfeld,DE-RP,BIR
16061002,Asbach-Sickenberg,Landkreis Eichsfeld,DE-TH,EIC
16061002,Asbach-Sickenberg,Landkreis Eichsfeld,DE-TH,HIG
09278116,Ascha,Landkreis Straubing-Bogen,DE-BY,SR
09278116,Ascha,Landkreis Straubing-Bogen,DE-BY,BOG
09278116,Ascha,Landkreis Straubing-Bogen,DE-BY,MAL
09661000,Aschaffenburg,,DE-BY,AB
07336005,Aschbach,Landkreis Kusel,DE-RP,KUS
05558004,Ascheberg,Kreis Coesfeld,DE-NW,COE
01057001,Ascheberg,Kreis Plön,DE-SH,PLÖ
01058008,Ascheffel,Kreis Rendsburg-Eckernförde,DE-SH,RD
01058008,Ascheffel,Kreis Rendsburg-Eckernförde,DE-SH,ECK
15089015,Aschersleben,Salzlandkreis,DE-ST,SLK
15089015,Aschersleben,Salzlandkreis,DE-ST,ASL
15089015,Aschersleben,Salzlandkreis,DE-ST,BBG
15089015,Aschersleben,Salzlandkreis,DE-ST,SBK
15089015,Aschersleben,Salzlandkreis,DE-ST,SFT
09184112,Aschheim,Landkreis München,DE-BY,M
09184112,Aschheim,Landkreis München,DE-BY,MU
03353002,Asendorf,Landkreis Harburg,DE-NI,WL
03251002,Asendorf,Landkreis Diepholz,DE-NI,DH
03251002,Asendorf,Landkreis Diepholz,DE-NI,SY
08119087,Aspach,Rems-Murr-Kreis,DE-BW,WN
08118003,Asperg,Landkreis Ludwigsburg,DE-BW,LB
08118003,Asperg,Landkreis Ludwigsburg,DE-BW,VAI
07339002,Aspisheim,Landkreis Mainz-Bingen,DE-RP,MZ
07339002,Aspisheim,Landkreis Mainz-Bingen,DE-RP,BIN
08128006,Assamstadt,Main-Tauber-Kreis,DE-BW,TBB
08128006,Assamstadt,Main-Tauber-Kreis,DE-BW,MGH
08425011,Asselfingen,Alb-Donau-Kreis,DE-BW,UL
07143204,Astert,Westerwaldkreis,DE-RP,WW
05966004,Attendorn,Kreis Olpe,DE-NW,OE
07141003,Attenhausen,Rhein-Lahn-Kreis,DE-RP,EMS
07141003,Attenhausen,Rhein-Lahn-Kreis,DE-RP,DIZ
07141003,Attenhausen,Rhein-Lahn-Kreis,DE-RP,GOH
09273115,Attenhofen,Landkreis Kelheim,DE-BY,KEH
09273115,Attenhofen,Landkreis Kelheim,DE-BY,MAI
09273115,Attenhofen,Landkreis Kelheim,DE-BY,RID
09178115,Attenkirchen,Landkreis Freising,DE-BY,FS
08426011,Attenweiler,Landkreis Biberach,DE-BW,BC
09278117,Atting,Landkreis Straubing-Bogen,DE-BY,SR
09278117,Atting,Landkreis Straubing-Bogen,DE-BY,BOG
09278117,Atting,Landkreis Straubing-Bogen,DE-BY,MAL
07143205,Atzelgift,Westerwaldkreis,DE-RP,WW
08315003,Au,Landkreis Breisgau-Hochschwarzwald,DE-BW,FR
08216002,Au am Rhein,Landkreis Rastatt,DE-BW,RA
08216002,Au am Rhein,Landkreis Rastatt,DE-BW,BH
09679114,Aub,Landkreis Würzburg,DE-BY,WÜ
09679114,Aub,Landkreis Würzburg,DE-BY,OCH
09673113,Aubstadt,Landkreis Rhön-Grabfeld,DE-BY,NES
09673113,Aubstadt,Landkreis Rhön-Grabfeld,DE-BY,KÖN
09673113,Aubstadt,Landkreis Rhön-Grabfeld,DE-BY,MET
07135005,Auderath,Landkreis Cochem-Zell,DE-RP,COC
14521035,Aue-Bad Schlema,Erzgebirgskreis,DE-SN,ERZ
14521035,Aue-Bad Schlema,Erzgebirgskreis,DE-SN,ANA
14521035,Aue-Bad Schlema,Erzgebirgskreis,DE-SN,ASZ
14521035,Aue-Bad Schlema,Erzgebirgskreis,DE-SN,AU
14521035,Aue-Bad Schlema,Erzgebirgskreis,DE-SN,MAB
14521035,Aue-Bad Schlema,Erzgebirgskreis,DE-SN,MEK
14521035,Aue-Bad Schlema,Erzgebirgskreis,DE-SN,STL
14521035,Aue-Bad Schlema,Erzgebirgskreis,DE-SN,SZB
14521035,Aue-Bad Schlema,Erzgebirgskreis,DE-SN,ZP
07141004,Auel,Rhein-Lahn-Kreis,DE-RP,EMS
07141004,Auel,Rhein-Lahn-Kreis,DE-RP,DIZ
07141004,Auel,Rhein-Lahn-Kreis,DE-RP,GOH
07133005,Auen,Landkreis Bad Kreuznach,DE-RP,KN
16069058,Auengrund,Landkreis Hildburghausen,DE-TH,HBN
08119006,Auenwald,Rems-Murr-Kreis,DE-BW,WN
14521040,Auerbach,Erzgebirgskreis,DE-SN,ERZ
14521040,Auerbach,Erzgebirgskreis,DE-SN,ANA
14521040,Auerbach,Erzgebirgskreis,DE-SN,ASZ
14521040,Auerbach,Erzgebirgskreis,DE-SN,AU
14521040,Auerbach,Erzgebirgskreis,DE-SN,MAB
14521040,Auerbach,Erzgebirgskreis,DE-SN,MEK
14521040,Auerbach,Erzgebirgskreis,DE-SN,STL
14521040,Auerbach,Erzgebirgskreis,DE-SN,SZB
14521040,Auerbach,Erzgebirgskreis,DE-SN,ZP
09271113,Auerbach,Landkreis Deggendorf,DE-BY,DEG
03257003,Auetal,Landkreis Schaumburg,DE-NI,SHG
03257003,Auetal,Landkreis Schaumburg,DE-NI,RI
09375115,Aufhausen,Landkreis Regensburg,DE-BY,R
09472115,Aufseß,Landkreis Bayreuth,DE-BY,BT
08315004,Auggen,Landkreis Breisgau-Hochschwarzwald,DE-BW,FR
09761000,Augsburg,,DE-BY,A
05766004,Augustdorf,Kreis Lippe,DE-NW,LIP
14522020,Augustusburg,Landkreis Mittelsachsen,DE-SN,FG
14522020,Augustusburg,Landkreis Mittelsachsen,DE-SN,BED
14522020,Augustusburg,Landkreis Mittelsachsen,DE-SN,DL
14522020,Augustusburg,Landkreis Mittelsachsen,DE-SN,FLÖ
14522020,Augustusburg,Landkreis Mittelsachsen,DE-SN,HC
14522020,Augustusburg,Landkreis Mittelsachsen,DE-SN,MW
14522020,Augustusburg,Landkreis Mittelsachsen,DE-SN,RL
03257004,Auhagen,Landkreis Schaumburg,DE-NI,SHG
03257004,Auhagen,Landkreis Schaumburg,DE-NI,RI
09779117,Auhausen,Landkreis Donau-Ries,DE-BY,DON
09779117,Auhausen,Landkreis Donau-Ries,DE-BY,NÖ
01058009,Aukrug,Kreis Rendsburg-Eckernförde,DE-SH,RD
01058009,Aukrug,Kreis Rendsburg-Eckernförde,DE-SH,ECK
08436008,Aulendorf,Landkreis Ravensburg,DE-BW,RV
08436008,Aulendorf,Landkreis Ravensburg,DE-BW,WG
07141005,Aull,Rhein-Lahn-Kreis,DE-RP,EMS
07141005,Aull,Rhein-Lahn-Kreis,DE-RP,DIZ
07141005,Aull,Rhein-Lahn-Kreis,DE-RP,GOH
16076092,Auma-Weidatal,Landkreis Greiz,DE-TH,GRZ
16076092,Auma-Weidatal,Landkreis Greiz,DE-TH,ZR
09672111,Aura a.d.Saale,Landkreis Bad Kissingen,DE-BY,KG
09571114,Aurach,Landkreis Ansbach,DE-BY,AN
09572114,Aurachtal,Landkreis Erlangen-Höchstadt,DE-BY,ERH
03452001,Aurich,Landkreis Aurich,DE-NI,AUR
01059103,Ausacker,Kreis Schleswig-Flensburg,DE-SH,SL
15083035,Ausleben,Landkreis Börde,DE-ST,BK
01061005,Auufer,Kreis Steinburg,DE-SH,IZ
07232006,Auw an der Kyll,Eifelkreis Bitburg-Prüm,DE-RP,BIT
01054009,Aventoft,Kreis Nordfriesland,DE-SH,NF
01051003,Averlak,Kreis Dithmarschen,DE-SH,HEI
01051003,Averlak,Kreis Dithmarschen,DE-SH,MED
03356001,Axstedt,Landkreis Osterholz,DE-NI,OHZ
09184137,Aying,Landkreis München,DE-BY,M
09184137,Aying,Landkreis München,DE-BY,MU
07235002,Ayl,Landkreis Trier-Saarburg,DE-RP,TR
07235002,Ayl,Landkreis Trier-Saarburg,DE-RP,SAB
09772117,Aystetten,Landkreis Augsburg,DE-BY,A
13073006,Baabe,Landkreis Vorpommern-Rügen,DE-MV,VR
13073006,Baabe,Landkreis Vorpommern-Rügen,DE-MV,GMN
13073006,Baabe,Landkreis Vorpommern-Rügen,DE-MV,NVP
13073006,Baabe,Landkreis Vorpommern-Rügen,DE-MV,RDG
13073006,Baabe,Landkreis Vorpommern-Rügen,DE-MV,RÜG
09771176,Baar,Landkreis Aichach-Friedberg,DE-BY,AIC
07137007,Baar,Landkreis Mayen-Koblenz,DE-RP,MYK
07137007,Baar,Landkreis Mayen-Koblenz,DE-RP,MY
09186113,Baar-Ebenhausen,Landkreis Pfaffenhofen a.d.Ilm,DE-BY,PAF
06432002,Babenhausen,Landkreis Darmstadt-Dieburg,DE-HE,DA
09778115,Babenhausen,Landkreis Unterallgäu,DE-BY,MN
09187116,Babensham,Landkreis Rosenheim,DE-BY,RO
09187116,Babensham,Landkreis Rosenheim,DE-BY,AIB
09187116,Babensham,Landkreis Rosenheim,DE-BY,WS
07339003,Bacharach,Landkreis Mainz-Bingen,DE-RP,MZ
07339003,Bacharach,Landkreis Mainz-Bingen,DE-RP,BIN
07132004,Bachenberg,Landkreis Altenkirchen,DE-RP,AK
09773112,Bachhagel,Landkreis Dillingen an der Donau,DE-BY,DLG
08119008,Backnang,Rems-Murr-Kreis,DE-BW,WN
09273116,Bad Abbach,Landkreis Kelheim,DE-BY,KEH
09273116,Bad Abbach,Landkreis Kelheim,DE-BY,MAI
09273116,Bad Abbach,Landkreis Kelheim,DE-BY,RID
09187117,Bad Aibling,Landkreis Rosenheim,DE-BY,RO
09187117,Bad Aibling,Landkreis Rosenheim,DE-BY,AIB
09187117,Bad Aibling,Landkreis Rosenheim,DE-BY,WS
09479111,Bad Alexandersbad,Landkreis Wunsiedel im Fichtelgebirge,DE-BY,WUN
09479111,Bad Alexandersbad,Landkreis Wunsiedel im Fichtelgebirge,DE-BY,MAK
09479111,Bad Alexandersbad,Landkreis Wunsiedel im Fichtelgebirge,DE-BY,SEL
06635002,Bad Arolsen,Landkreis Waldeck-Frankenberg,DE-HE,KB
