bic_8,bic,bank
EUCOBEBB,EUCOBEBBFED,COMMISSION EUROPEENNE (DG XIX/03)
EUCOBEBB,EUCOBEBBSRB,COMMISSION EUROPEENNE (DG XIX/03)
EUCOBEBB,EUCOBEBBXXX,COMMISSION EUROPEENNE (DG XIX/03)
EURBBE99,EURBBE99XXX,EUROPABANK N.V.
FDABBEB1,FDABBEB1XXX,BELGIAN DEBT AGENCY
FDCOBEB1,FDCOBEB1XXX,KBC BANK
FIMGBEBB,FIMGBEBBXXX,"BNP PARIBAS ASSET MANAGEMENT FRANCE , BELGIAN BRANCH"
FINRBEB1,FINRBEB1XXX,FINACOR
FMMSBEB1,FMMSBEB1XXX,FIMASER
FNETBEBB,FNETBEBBXXX,"CACEIS BANK, BELGIUM BRANCH"
FNNPBE21,FNNPBE21XXX,FINPARTNER
FORDBE21,FORDBE21XXX,FORD CREDIT
FPEBBEB2,FPEBBEB2XXX,FINANCIERE DES PAIEMENTS ELECTRONIQUES BELGIUM
FVLBBE22,FVLBBE22001,VAN LANSCHOT KEMPEN N.V
FVLBBE22,FVLBBE22XXX,VAN LANSCHOT KEMPEN N.V
FXBBBEBB,FXBBBEBBXXX,IBANFIRST S.A.
GEBABEBB,GEBABEBB00A,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB01A,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB01B,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB02A,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB03A,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB04A,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB05A,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB05B,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB06A,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB06B,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB07A,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB07B,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB07C,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB08A,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB08B,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB08C,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB08D,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB08E,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB09A,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB10A,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB11A,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB12A,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB13A,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB14A,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB18A,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB18B,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBB36A,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBBALM,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBBDBK,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBBGOV,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBBIPA,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBBLDN,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBBSSD,BNP PARIBAS FORTIS SA/NV
GEBABEBB,GEBABEBBXXX,BNP PARIBAS FORTIS SA/NV
GKCCBEBB,GKCCBEBBXXX,BELFIUS BANK SA/NV
GOCFBEB1,GOCFBEB1XXX,GOLD COMMODITIES FOREX
GOLABEB1,GOLABEB1XXX,DELEN PRIVATE BANK
HBMSBE21,HBMSBE21XXX,CENTRALE KREDIETVERLENING
HNRSBEB1,HNRSBEB1XXX,HOULIHAN ROVERS S.A.
HOFNBEB1,HOFNBEB1XXX,HOIST FINANCE AB
HOMNBEB2,HOMNBEB2XXX,MASTERCARD TRANSACTION SERVICES (EUROPE) S.A.
HSBCBEBB,HSBCBEBBSDD,HSBC CONTINENTAL EUROPE
HSBCBEBB,HSBCBEBBTRG,HSBC CONTINENTAL EUROPE
HSBCBEBB,HSBCBEBBXXX,HSBC CONTINENTAL EUROPE
HYBVBE81,HYBVBE81XXX,HYPOTHEEKMAATSCHAPPIJ DE BEIDE VLAA NDEREN NV
ICBKBEBB,ICBKBEBBTG2,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (EUROPE) S.A.
ICBKBEBB,ICBKBEBBXXX,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (EUROPE) S.A.
INGBBEB1,INGBBEB1XXX,ING BANK NV BELGIAN BRANCH
IRISBEB1,IRISBEB1XXX,"IRIS SECURITIES, STE. COOP."
IRVTBEBB,IRVTBEBBADM,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBB01,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBB02,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBB03,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBB04,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBB05,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBB06,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBB07,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBB08,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBB09,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBB10,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBB11,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBBKR,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBBNY,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBBSK,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBCCM,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBDCP,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBDMM,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBFND,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBGSS,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBICP,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBIMC,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBLUX,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBSER,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBTG2,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBTWT,THE BANK OF NEW YORK MELLON SA/NV
IRVTBEBB,IRVTBEBBXXX,THE BANK OF NEW YORK MELLON SA/NV
ISAEBEBB,ISAEBEBBFOF,"CACEIS BANK, BELGIUM BRANCH"
ISAEBEBB,ISAEBEBBTGT,"CACEIS BANK, BELGIUM BRANCH"
