bic_8,bic,bank
KACUPHM2,KACUPHM2XXX,KATIPUNAN BANKING CORPORATION 'A RURAL BANK'
KARUPHM1,KARUPHM1XXX,BANGKO KABAYAN (A RURAL BANK) INC.
KEYSPHM1,KEYSPHM1XXX,KEY SECURITIES INC
KMESPHM1,KMESPHM1XXX,"MAYBANK ATR KIM ENG SECURITIES, INC."
KOEXPHMM,KOEXPHMMXXX,"KEB HANA BANK, MANILA BRANCH"
KRBFPHM1,KRBFPHM1XXX,"KATIPUNAN BANK (ZN), INC. A RURAL BANK"
LARCPHM1,LARCPHM1XXX,LARRGO SECURITIES CO INC
LAUIPHM2,LAUIPHM2XXX,MARIBANK PHILIPPINES INC (A RURAL BANK)
LESIPHM1,LESIPHM1XXX,LEGAZPI SAVINGS BANK
LFSHPHM2,LFSHPHM2XXX,LULU FINANCIAL SERVICES (PHILS) INC
LILOPHM1,LILOPHM1XXX,"RURAL BANK OF LILOY (ZN), INC"
LIMSPHM1,LIMSPHM1XXX,R.S. LIM AND CO. INC.
LIRAPHM2,LIRAPHM2XXX,LIFEBANK-A RURAL BANK
LIRRPHM1,LIRRPHM1XXX,LIMCOMA RURAL BANK INC.
LIRUPHM1,LIRUPHM1XXX,LIPA BANK INC. -A RURAL BANK
LITSPHM1,LITSPHM1XXX,LITONJUA SECURITIES INC
LOLLPHM1,LOLLPHM1XXX,"LOPEZ, LOCSIN, LEDESMA AND CO INC"
LOLPPHM2,LOLPPHM2XXX,LOLC BANK PHILIPPINES INC
LPCRPHM2,LPCRPHM2XXX,LAGUNA PRESTIGE BANKING CORPORATION A RURAL BANK
LUCSPHM1,LUCSPHM1XXX,LUCKY SECURITIES INC
LUDVPHM1,LUDVPHM1XXX,LUZON DEVELOPMENT BANK
LURRPHM2,LURRPHM2XXX,"GM BANK OF LUZON, INC. (A RURAL BANK)"
LUYSPHM1,LUYSPHM1XXX,LUY'S SECURITIES CO INC
MAARPHM1,MAARPHM1XXX,MALAYAN BANK SAVINGS AND MORTGAGE 2ND FLOOR
MABCPHM1,MABCPHM1XXX,MANILA BANKING CORP.
MAIEPHM1,MAIEPHM1XXX,MARIAN SECURITIES INC
MAKCPHM1,MAKCPHM1XXX,MARK SECURITIES CORP
MANUPHM1,MANUPHM1XXX,MANDARIN SECURITIES CORP
MAYCPHM2,MAYCPHM2XXX,MARCOPAY INC.
MBBEPHMM,MBBEPHMMXXX,"MAYBANK PHILIPPINES, INC"
MBTCPHMM,MBTCPHMMXXX,METROPOLITAN BANK AND TRUST COMPANY
MCCEPHM1,MCCEPHM1XXX,METROBANK CARD CORPORATION (A FINANCE CO.)
MCRUPHM1,MCRUPHM1XXX,"1ST MACRO BANK, INC. (A RURAL BANK)"
MDRSPHM1,MDRSPHM1XXX,MDR SECURITIES INC
MEOPPHM2,MEOPPHM2XXX,METRO SOUTH COOPERATIVE BANK
MERTPHM1,MERTPHM1XXX,MERIDIAN SECURITIES INC
MERUPHM1,MERUPHM1XXX,MERCANTILE SECURITIES CORP
