bic_8,bic,bank
LNLNNOB2,LNLNNOB2D24,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D25,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D26,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D27,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2S80,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2S81,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2S82,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2S83,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2S84,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2S85,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2XXX,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2Z19,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2Z20,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2Z21,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2Z22,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2Z23,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2Z24,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LOSKNO21,LOSKNO21XXX,SPAREBANK 1 LOM OG SKJAK
LUSKNO21,LUSKNO21XXX,LUSTER SPAREBANK
LYPFNOK1,LYPFNOK1XXX,LYBERG AND PARTNERE FORMUESFORVALTNING AS
MELHNO21,MELHNO21XXX,MELHUS SPAREBANK GUSTAD JARLE
MNASNOB2,MNASNOB2XXX,BRABANK ASA
MOELNO21,MOELNO21XXX,MOELVEN INDUSTRIER ASA
MRASNO21,MRASNO21XXX,MARKEDSKRAFT AS
MRMANOK1,MRMANOK1XXX,MARITIME AND MERCHANT BANK ASA
MYASNOK1,MYASNOK1XXX,MYBANK ASA
NARVNO21,NARVNO21XXX,SPAREBANKEN NARVIK
NBHKNOKA,NBHKNOKATIA,NORGES BANK
NBHKNOKA,NBHKNOKAXXX,NORGES BANK
NBHKNOKK,NBHKNOKK005,NORGES BANK
NBHKNOKK,NBHKNOKK006,NORGES BANK
NBHKNOKK,NBHKNOKK007,NORGES BANK
NBHKNOKK,NBHKNOKK008,NORGES BANK
NBHKNOKK,NBHKNOKK009,NORGES BANK
NBHKNOKK,NBHKNOKK010,NORGES BANK
NBHKNOKK,NBHKNOKK011,NORGES BANK
NBHKNOKK,NBHKNOKK012,NORGES BANK
NBHKNOKK,NBHKNOKK013,NORGES BANK
NBHKNOKK,NBHKNOKK014,NORGES BANK
NBHKNOKK,NBHKNOKK015,NORGES BANK
NBHKNOKK,NBHKNOKK016,NORGES BANK
NBHKNOKK,NBHKNOKK017,NORGES BANK
NBHKNOKK,NBHKNOKK018,NORGES BANK
NBHKNOKK,NBHKNOKK019,NORGES BANK
NBHKNOKK,NBHKNOKK020,NORGES BANK
NBHKNOKK,NBHKNOKK021,NORGES BANK
NBHKNOKK,NBHKNOKK022,NORGES BANK
NBHKNOKK,NBHKNOKK023,NORGES BANK
NBHKNOKK,NBHKNOKK024,NORGES BANK
NBHKNOKK,NBHKNOKK025,NORGES BANK
NBHKNOKK,NBHKNOKK026,NORGES BANK
NBHKNOKK,NBHKNOKK027,NORGES BANK
NBHKNOKK,NBHKNOKK028,NORGES BANK
NBHKNOKK,NBHKNOKK029,NORGES BANK
NBHKNOKK,NBHKNOKK030,NORGES BANK
NBHKNOKK,NBHKNOKK031,NORGES BANK
NBHKNOKK,NBHKNOKK032,NORGES BANK
NBHKNOKK,NBHKNOKK033,NORGES BANK
NBHKNOKK,NBHKNOKK034,NORGES BANK
NBHKNOKK,NBHKNOKK035,NORGES BANK
NBHKNOKK,NBHKNOKK036,NORGES BANK
NBHKNOKK,NBHKNOKK037,NORGES BANK
NBHKNOKK,NBHKNOKK038,NORGES BANK
NBHKNOKK,NBHKNOKK039,NORGES BANK
NBHKNOKK,NBHKNOKK040,NORGES BANK
NBHKNOKK,NBHKNOKK041,NORGES BANK
NBHKNOKK,NBHKNOKK042,NORGES BANK
NBHKNOKK,NBHKNOKK043,NORGES BANK
NBHKNOKK,NBHKNOKK044,NORGES BANK
NBHKNOKK,NBHKNOKK045,NORGES BANK
NBHKNOKK,NBHKNOKK046,NORGES BANK
NBHKNOKK,NBHKNOKK047,NORGES BANK
NBHKNOKK,NBHKNOKK048,NORGES BANK
NBHKNOKK,NBHKNOKK049,NORGES BANK
NBHKNOKK,NBHKNOKK050,NORGES BANK
NBHKNOKK,NBHKNOKK051,NORGES BANK
NBHKNOKK,NBHKNOKK052,NORGES BANK
NBHKNOKK,NBHKNOKK053,NORGES BANK
NBHKNOKK,NBHKNOKK054,NORGES BANK
NBHKNOKK,NBHKNOKK055,NORGES BANK
NBHKNOKK,NBHKNOKK056,NORGES BANK
NBHKNOKK,NBHKNOKK057,NORGES BANK
NBHKNOKK,NBHKNOKK058,NORGES BANK
