bic_8,bic,bank
HASRCA81,HASRCA81XXX,HAYWOOD SECURITIES INC.
HBZUCATT,HBZUCATTXXX,HABIB CANADIAN BANK
HIFXCATT,HIFXCATTXXX,XE CORPORATION
HIMTCAM1,HIMTCAM1XXX,HEWARD INVESTMENT MANAGEMENT INC
HIZOCA82,HIZOCA82XXX,HIZO TECHNOLOGY LIMITED
HKBCCA81,HKBCCA81XXX,ROYAL BANK OF CANADA
HKBCCATT,HKBCCATTCLS,ROYAL BANK OF CANADA
HKBCCATT,HKBCCATTINV,ROYAL BANK OF CANADA
HKBCCATT,HKBCCATTMON,ROYAL BANK OF CANADA
HKBCCATT,HKBCCATTVAN,ROYAL BANK OF CANADA
HKBCCATT,HKBCCATTXXX,ROYAL BANK OF CANADA
HORTCA22,HORTCA22XXX,HORIZONFLARE TECHNOLOGY LIMITED
HQPFCAM1,HQPFCAM1XXX,HYDRO QUEBEC PENSION FUND INC.
HSBCCAT1,HSBCCAT1XXX,"HSBC BANK USA, N.A.(TORONTO BRANCH)"
HSCICATT,HSCICATTXXX,ROYAL BANK OF CANADA
HUCTCA21,HUCTCA21XXX,MANULIFE BANK OF CANADA
HWICCAT1,HWICCAT1XXX,HAMBLIN WATSA INVESTMENT COUNSEL LT TD.
IANNCAMM,IANNCAMMXXX,INDUSTRIAL ALLIANCE INVESTMENT MANAGEMENT INC.
IBCNCAT1,IBCNCAT1XXX,IBM CANADA
IBKRCAMM,IBKRCAMMXXX,INTERACTIVE BROKERS CANADA INC.
IBTACA82,IBTACA82XXX,IBAN TRANSFER LIMITED
ICBCCATT,ICBCCATTRMD,"MEGA INTERNATIONAL COMMERCIAL BANK CO., LTD. CANADA BRANCH"
ICBCCATT,ICBCCATTVAN,"MEGA INTERNATIONAL COMMERCIAL BANK CO., LTD. CANADA BRANCH"
ICBCCATT,ICBCCATTXXX,"MEGA INTERNATIONAL COMMERCIAL BANK CO., LTD. CANADA BRANCH"
ICBKCAT2,ICBKCAT2CLR,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (CANADA)
ICBKCAT2,ICBKCAT2XXX,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (CANADA)
ICICCATT,ICICCATTCOP,ICICI BANK CANADA
ICICCATT,ICICCATTGTS,ICICI BANK CANADA
ICICCATT,ICICCATTRTL,ICICI BANK CANADA
ICICCATT,ICICCATTTSY,ICICI BANK CANADA
ICICCATT,ICICCATTXXX,ICICI BANK CANADA
ICNACA66,ICNACA66XXX,ICE NGX CANADA INC.
ICSOCATT,ICSOCATTXXX,ITALIAN CANADIAN SAVINGS AND CREDIT UNION LIMITED
IGMFCA44,IGMFCA44001,INVESTORS GROUP FINANCIAL SERVICES INC
IGMFCA44,IGMFCA44002,INVESTORS GROUP FINANCIAL SERVICES INC
IGMFCA44,IGMFCA44003,INVESTORS GROUP FINANCIAL SERVICES INC
IGMFCA44,IGMFCA44004,INVESTORS GROUP FINANCIAL SERVICES INC
IGMFCA44,IGMFCA44XXX,INVESTORS GROUP FINANCIAL SERVICES INC
IMROCATB,IMROCATBXXX,INVESTMENT MANAGEMENT CORPORATION OF ONTARIO
IMROCATT,IMROCATTXXX,INVESTMENT MANAGEMENT CORPORATION OF ONTARIO
INCDCAT1,INCDCAT1XXX,INSTINET CANADA
INVTCAM1,INVTCAM1XXX,FIN-XO VALEURS MOBILIERES INC. FIN- XO SECURITIES INC.
ISPACA82,ISPACA82XXX,ISWISS PAY LIMITED
ITCDCA81,ITCDCA81XXX,INTERPAY LTD
ITIMCAM2,ITIMCAM2XXX,INTACT INVESTMENT MANAGEMENT INC.
IVADCAT1,IVADCAT1XXX,RP INVESTMENT ADVISORS LP
IVSACAT1,IVSACAT1XXX,GS INVESTMENT STRATEGIES CANADA INC.
JDMACA91,JDMACA91XXX,NATIONAL BANK FINANCIAL INC
JEFFCATT,JEFFCATTXXX,"JEFFERIES SECURITIES, INC."
JFIFCA82,JFIFCA82XXX,JSC-JUERGEN FITSCHEN AND CO. INTERNATIONALE FINANZDIENSTLEISTUNG A.G.
JPMSCATT,JPMSCATTXXX,J.P. MORGAN SECURITIES CANADA INC.
JREFCAT2,JREFCAT2XXX,"JAPAN REMIT FINANCE CO., LTD."
JUNPCA62,JUNPCA62XXX,JUNO PAY LTD
KAMFCAM1,KAMFCAM1XXX,KASH MART FINANCIAL LTD
KEECCA22,KEECCA22XXX,KEEP TECHNOLOGIES CORP.
KEYRCA62,KEYRCA62XXX,KEYRAILS INC
KOEXCATT,KOEXCATTXXX,KEB HANA BANK CANADA
LAHPCAM1,LAHPCAM1XXX,LAFFERTY HARWOOD AND PARTNERS LTD.
LAPMCA82,LAPMCA82XXX,LAPSA PAYMENTS LTD.
LATLCAT1,LATLCAT1XXX,W.D. LATIMER CO. LIMITED
LBGECAM1,LBGECAM10TT,NATIONAL BANK FINANCIAL INC
LBGECAM1,LBGECAM1XXX,NATIONAL BANK FINANCIAL INC
LICDCAT1,LICDCAT1XXX,DD LIQUIDNET CANADA INC.
LOIVCA91,LOIVCA91XXX,LOUISBURG INVESTMENTS INC.
