bic_8,bic,bank
BSUDESM1,BSUDESM1XXX,REPRESENTACION EN ESPANA DEL BANQUE SUDAMERIS
BSUIESMM,BSUIESMMXXX,CREDIT AGRICOLE CIB
BUIIESB1,BUIIESB1XXX,BUCEFALIA INVERSIONES SICAV SA
BUNQESM2,BUNQESM2XXX,BUNQ BV SUCURSAL EN ESPANA
CADRESM1,CADRESM1XXX,"M AND B CAPITAL ADVISERS S.V., S.A."
CAGCES21,CAGCES21XXX,XUNTA DE GALICIA
CAGLESMM,CAGLESMMBAC,"ABANCA CORPORACION BANCARIA, S.A."
CAGLESMM,CAGLESMMBME,"ABANCA CORPORACION BANCARIA, S.A."
CAGLESMM,CAGLESMMBOI,"ABANCA CORPORACION BANCARIA, S.A."
CAGLESMM,CAGLESMMCOP,"ABANCA CORPORACION BANCARIA, S.A."
CAGLESMM,CAGLESMMLCO,"ABANCA CORPORACION BANCARIA, S.A."
CAGLESMM,CAGLESMMVIG,"ABANCA CORPORACION BANCARIA, S.A."
CAGLESMM,CAGLESMMVOP,"ABANCA CORPORACION BANCARIA, S.A."
CAGLESMM,CAGLESMMXXX,"ABANCA CORPORACION BANCARIA, S.A."
CAHMESMM,CAHMESMMXXX,"CAIXABANK, S.A."
CAIXESBB,CAIXESBB521,"CAIXABANK, S.A."
CAIXESBB,CAIXESBB523,"CAIXABANK, S.A."
CAIXESBB,CAIXESBB528,"CAIXABANK, S.A."
CAIXESBB,CAIXESBB609,"CAIXABANK, S.A."
CAIXESBB,CAIXESBB652,"CAIXABANK, S.A."
CAIXESBB,CAIXESBB654,"CAIXABANK, S.A."
CAIXESBB,CAIXESBB655,"CAIXABANK, S.A."
CAIXESBB,CAIXESBB661,"CAIXABANK, S.A."
CAIXESBB,CAIXESBB666,"CAIXABANK, S.A."
CAIXESBB,CAIXESBBBME,"CAIXABANK, S.A."
CAIXESBB,CAIXESBBEAG,"CAIXABANK, S.A."
CAIXESBB,CAIXESBBMAD,"CAIXABANK, S.A."
CAIXESBB,CAIXESBBOSN,"CAIXABANK, S.A."
CAIXESBB,CAIXESBBSCT,"CAIXABANK, S.A."
CAIXESBB,CAIXESBBSDD,"CAIXABANK, S.A."
CAIXESBB,CAIXESBBTAR,"CAIXABANK, S.A."
CAIXESBB,CAIXESBBXXX,"CAIXABANK, S.A."
CAMMES21,CAMMES21XXX,SOCIEDAD ESPANOLA DE SISTEMAS DE PAGO SA
CAMUES21,CAMUES21XXX,COMUNIDAD AUTONOMA DE LA REGION DE MURCIA
CANAES21,CANAES21XXX,GOBIERNO DE NAVARRA
CAPIESMM,CAPIESMMBKR,"C.M. CAPITAL MARKETS BOLSA SOCIEDAD DE VALORES, S.A."
CAPIESMM,CAPIESMMXXX,"C.M. CAPITAL MARKETS BOLSA SOCIEDAD DE VALORES, S.A."
CASDESBB,CASDESBBXXX,ARQUIA BANK S.A.
CAVAESV1,CAVAESV1XXX,GENERALITAT VALENCIANA
CAWCES21,CAWCES21XXX,CAMION WORLD COMERCIAL SL
CAYCESM2,CAYCESM2XXX,CAIXABANK PAYMENTS AND CONSUMER
CAZRES2Z,CAZRES2ZECC,IBERCAJA BANCO S A
CAZRES2Z,CAZRES2ZSVI,IBERCAJA BANCO S A
CAZRES2Z,CAZRES2ZXXX,IBERCAJA BANCO S A
CBALES21,CBALES21XXX,COMUNIDAD AUTONOMA DE LAS ISLAS BALEARES
CBSVESB1,CBSVESB1XXX,"CAIXA BARCELONA SEGUROS VIDA, S.A. SEGUROS Y REASEGUROS"
CCOCESMM,CCOCESMMRVN,CBNK BANCO DE COLECTIVOS S.A.
CCOCESMM,CCOCESMMXXX,CBNK BANCO DE COLECTIVOS S.A.
CCRIES2A,CCRIES2A029,"CAJAMAR CAJA RURAL, SOCIEDAD COOPERATIVA DE CREDITO"
CCRIES2A,CCRIES2A045,"CAJAMAR CAJA RURAL, SOCIEDAD COOPERATIVA DE CREDITO"
CCRIES2A,CCRIES2A095,"CAJAMAR CAJA RURAL, SOCIEDAD COOPERATIVA DE CREDITO"
CCRIES2A,CCRIES2A102,"CAJAMAR CAJA RURAL, SOCIEDAD COOPERATIVA DE CREDITO"
CCRIES2A,CCRIES2A105,"CAJAMAR CAJA RURAL, SOCIEDAD COOPERATIVA DE CREDITO"
CCRIES2A,CCRIES2A110,"CAJAMAR CAJA RURAL, SOCIEDAD COOPERATIVA DE CREDITO"
CCRIES2A,CCRIES2A112,"CAJAMAR CAJA RURAL, SOCIEDAD COOPERATIVA DE CREDITO"
CCRIES2A,CCRIES2A118,"CAJAMAR CAJA RURAL, SOCIEDAD COOPERATIVA DE CREDITO"
CCRIES2A,CCRIES2A119,"CAJAMAR CAJA RURAL, SOCIEDAD COOPERATIVA DE CREDITO"
CCRIES2A,CCRIES2A121,"CAJAMAR CAJA RURAL, SOCIEDAD COOPERATIVA DE CREDITO"
CCRIES2A,CCRIES2A123,"CAJAMAR CAJA RURAL, SOCIEDAD COOPERATIVA DE CREDITO"
CCRIES2A,CCRIES2A135,"CAJAMAR CAJA RURAL, SOCIEDAD COOPERATIVA DE CREDITO"
CCRIES2A,CCRIES2A152,"CAJAMAR CAJA RURAL, SOCIEDAD COOPERATIVA DE CREDITO"
CCRIES2A,CCRIES2A157,"CAJAMAR CAJA RURAL, SOCIEDAD COOPERATIVA DE CREDITO"
CCRIES2A,CCRIES2A160,"CAJAMAR CAJA RURAL, SOCIEDAD COOPERATIVA DE CREDITO"
CCRIES2A,CCRIES2A165,"CAJAMAR CAJA RURAL, SOCIEDAD COOPERATIVA DE CREDITO"
CCRIES2A,CCRIES2A179,"CAJAMAR CAJA RURAL, SOCIEDAD COOPERATIVA DE CREDITO"
CCRIES2A,CCRIES2AXXX,"CAJAMAR CAJA RURAL, SOCIEDAD COOPERATIVA DE CREDITO"
CCSEESM1,CCSEESM1XXX,CORTAL CONSORS SUCURSAL EN ESPANA
CDCSESM1,CDCSESM1XXX,CONSORCIO DE COMPENSACION DE SEGUROS
CDENESBB,CDENESBBTES,CAIXA DE CREDIT DELS ENGINYERS CAJA DE CREDITO DE LOS INGENIEROS SOCIEDAD COOPERATIVA DE CREDIT
CDENESBB,CDENESBBXXX,CAIXA DE CREDIT DELS ENGINYERS CAJA DE CREDITO DE LOS INGENIEROS SOCIEDAD COOPERATIVA DE CREDIT
CECAES21,CECAES21XXX,"CECABANK, S.A."
CECAESMM,CECAESMM045,"CECABANK, S.A."
CECAESMM,CECAESMM056,"CECABANK, S.A."
CECAESMM,CECAESMMFXS,"CECABANK, S.A."
CECAESMM,CECAESMMLUX,"CECABANK, S.A."
CECAESMM,CECAESMMPTG,"CECABANK, S.A."
CECAESMM,CECAESMMXXX,"CECABANK, S.A."
CEODESB1,CEODESB1XXX,CAIXABANK ELECTRONIC MONEY EDE S.L.
CFFIESB2,CFFIESB2XXX,COFIDIS S.A. SUCURSAL EN ESPANA
