bic_8,bic,bank
MIMMMXMX,MIMMMXMXXXX,"BANCO MULTIVA S.A. INSTITUCION DE BANCA MULTIPLE, GR. FIN. MULTIVA"
MLMXMXMM,MLMXMXMMXXX,"MERRILL LYNCH MEXICO, S.A. DE C.V., CASA DE BOLSA"
MLVLMXM1,MLVLMXM1XXX,"CASA DE BOLSA MULTIVA, S.A. DE C.V. , GRUPO FINANCIERO MULTIVA"
MNBDMXM1,MNBDMXM1XXX,"COMERICA BANK MEXICO, S.A."
MOMXMXM1,MOMXMXM1XXX,MOODY'S DE MEXICO S.A. DE C.V
MONXMXM1,MONXMXM1TFI,"BANCO MONEX, S.A., INSTITUCION DE BANCA MULTIPLE MONEX GRUPO FINANCIERO"
MONXMXMM,MONXMXMMCLS,"BANCO MONEX, S.A., INSTITUCION DE BANCA MULTIPLE MONEX GRUPO FINANCIERO"
MONXMXMM,MONXMXMMXXX,"BANCO MONEX, S.A., INSTITUCION DE BANCA MULTIPLE MONEX GRUPO FINANCIERO"
MSMCMXMM,MSMCMXMMFXO,"MORGAN STANLEY MEXICO, CASA DE BOLSA, S.A. DE C.V."
MSMCMXMM,MSMCMXMMXXX,"MORGAN STANLEY MEXICO, CASA DE BOLSA, S.A. DE C.V."
NFSAMXMM,NFSAMXMMXXX,NACIONAL FINANCIERA S.N.C.
NIKEMXM1,NIKEMXM1XXX,"NIKE DE MEXICO, S.DE R.L. DE C.V."
PAPGMXMM,PAPGMXMMXXX,"PRINCIPAL AFORE, S.A. DE C.V., PRINCIPAL GRUPO FINANCIERO"
PESNMXMM,PESNMXMMXXX,FONDO NACIONAL DE PENSIONES DE LOS TRABAJADORES AL SERVICIO DEL ESTADO
PFIDMXMM,PFIDMXMMXXX,"PRINCIPAL FONDOS DE INVERSION, S.A. DE C.V., OPERADORA DE FONDOS DE INVERSION, PGF"
PUCBMXM1,PUCBMXM1XXX,"PUNTO CASA DE BOLSA, S.A. DE C.V."
RAMXMXM1,RAMXMXM1XXX,"HR RATINGS DE MEXICO, S.A. DE C.V."
REVOMXM2,REVOMXM2XXX,"REVOLUT BANK, SOCIEDAD ANONIMA, INSTITUCION DE BANCA MULTIPLE"
RGIOMXMT,RGIOMXMTXXX,BANCO REGIONAL S.A. INSTITUCION DE BANCA MULTIPLE BANREGIO GRUPO FINANCIERO
SAEFMXM1,SAEFMXM1XXX,"BANCO SANTANDER MEXICO, S.A."
SEFIMXM1,SEFIMXM1XXX,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS S.N.C
SHBKMXMM,SHBKMXMMXXX,"BANCO SHINHAN DE MEXICO, S.A., INSTITUCION DE BANCA MULTIPLE"
SIMXMXMM,SIMXMXMMXXX,"SURA INVESTMENT MANAGEMENT MEXICO, S.A. DE C.V., SOFI"
SNABMXM1,SNABMXM1XXX,BANSI S.A.
VACBMXM1,VACBMXM1XXX,"VALUE, S.A. DE C.V. CASA DE BOLSA"
VACLMXM1,VACLMXM1XXX,"CI CASA DE BOLSA, S.A. DE C.V."
VCCBMXG1,VCCBMXG1XXX,"VACTOR CASA DE BOLSA, S.A. DE C.V."
VFMXMXM1,VFMXMXM1XXX,"CASA DE BOLSA FINAMEX, S A B DE C V"
VMXSMXM1,VMXSMXM1XXX,"VALORES MEXICANOS CASA DE BOLSA, S. A. DE C.V."
XEMDMXM1,XEMDMXM1XXX,"MEXDER, MERCADO MEXICANO DE DERIVADOS, S.A. DE C.V."
XMEXMXMM,XMEXMXMMXXX,"BOLSA MEXICANA DE VALORES, S.A.B. DE C.V."
