bic_8,bic,bank
PTFIPLPW,PTFIPLPWOGL,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWOKP,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWORP,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWP25,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWP30,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWP35,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWP40,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWP45,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWP50,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWP55,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWP60,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWP65,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWP70,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWPAK,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWPAS,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWPOB,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWPPI,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWRUB,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWSGM,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWSIG,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
PTFIPLPW,PTFIPLPWSUR,PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA
