bic_8,bic,bank
NOLSSES2,NOLSSES2E48,NORDEA LIVFORSAKRING SVERIGE AB
NOLSSES2,NOLSSES2E49,NORDEA LIVFORSAKRING SVERIGE AB
NOLSSES2,NOLSSES2G10,NORDEA LIVFORSAKRING SVERIGE AB
NOLSSES2,NOLSSES2G11,NORDEA LIVFORSAKRING SVERIGE AB
NOLSSES2,NOLSSES2G12,NORDEA LIVFORSAKRING SVERIGE AB
NOLSSES2,NOLSSES2G13,NORDEA LIVFORSAKRING SVERIGE AB
NOLSSES2,NOLSSES2G14,NORDEA LIVFORSAKRING SVERIGE AB
NOLSSES2,NOLSSES2W95,NORDEA LIVFORSAKRING SVERIGE AB
NOLSSES2,NOLSSES2W96,NORDEA LIVFORSAKRING SVERIGE AB
NOLSSES2,NOLSSES2XXX,NORDEA LIVFORSAKRING SVERIGE AB
NONRSES1,NONRSES1XXX,NORDEA GENERATIONSFOND 80-TAL
NOSVSES1,NOSVSES1XXX,NORDEA STABIL SVERIGE
NOTESES1,NOTESES1XXX,NORDEA AKTIEALLOKERING
NOTGSES1,NOTGSES1XXX,NORDEA STRATEGA 30
NYCASES2,NYCASES2XXX,NYHAVN CAPITAL AB
OHCASES1,OHCASES1SMK,E. OHMAN J OR CAPITAL AB
OHCASES1,OHCASES1XXX,E. OHMAN J OR CAPITAL AB
OHFOSES1,OHFOSES1XXX,E. OHMAN J OR FONDER AB
OHJKSES1,OHJKSES1XXX,E. OHMAN J:OR FONDER AB
OHMJSESS,OHMJSESSXXX,PARETO SECURITIES AB
OMECSESS,OMECSESSCCP,NASDAQ CLEARING AB
OMECSESS,OMECSESSCMS,NASDAQ CLEARING AB
OMECSESS,OMECSESSCOL,NASDAQ CLEARING AB
OMECSESS,OMECSESSDKK,NASDAQ CLEARING AB
OMECSESS,OMECSESSDVP,NASDAQ CLEARING AB
OMECSESS,OMECSESSEXT,NASDAQ CLEARING AB
OMECSESS,OMECSESSNOC,NASDAQ CLEARING AB
OMECSESS,OMECSESSTDK,NASDAQ CLEARING AB
OMECSESS,OMECSESSTRE,NASDAQ CLEARING AB
OMECSESS,OMECSESSTSU,NASDAQ CLEARING AB
OMECSESS,OMECSESSXXX,NASDAQ CLEARING AB
OOFFSES1,OOFFSES1XXX,OOF AB
OPFUSES1,OPFUSES1XXX,OPFUTRADE HOLDING AB
OPMSSES1,OPMSSES1XXX,CAAM FUND SERVICES AB
OPPPSES2,OPPPSES2XXX,OPEN PAYMENTS EUROPE
OSBRSE21,OSBRSE21XXX,OSTGOTA BRANDSTODSBOLAG
OVTCSES1,OVTCSES1XXX,OVERSEAS TRUST SCANDINAVIA KB
PAATSES1,PAATSES1XXX,PAN CAPITAL AB
PALPSES1,PALPSES1XXX,PACIFIC ASIAN ATLANTIC CAPITAL TRUST KB
PANXSES2,PANXSES2XXX,UNIFIEDPOST PAYMENTS SWEDEN FILIAL
PCAASE21,PCAASE21XXX,PLAIN CAPITAL ASSET MANAGEMENT AB
PEPPSES1,PEPPSES1XXX,PEAK PARTNERS KAPITALFOERVALTNING AB
PFKOSES1,PFKOSES1XXX,AVANZA BANK AB
PNFOSES1,PNFOSES1XXX,PRIOR AND NILSSON FOND- OCH
PPSPSES1,PPSPSES1XXX,SPP SPAR AB
PRSFSEG1,PRSFSEG1XXX,PRI STIFTELSETJANST AB
PULLSE21,PULLSE21XXX,TF BANK AB (PUBL)
QUKASES1,QUKASES1XXX,QUESADA KAPITALFORVALTNING AB
REEESES1,REEESES1XXX,REDEYE AB
RESUSE21,RESUSE21XXX,RESURS BANK AB
RESUSE2H,RESUSE2HXXX,RESURS BANK AB
RIKSSES3,RIKSSES3XXX,SVERIGES RIKSBANK
RIKSSESR,RIKSSESRRIX,SVERIGES RIKSBANK
RIKSSESR,RIKSSESRRXO,SVERIGES RIKSBANK
RIKSSESR,RIKSSESRXXX,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSBAS,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSBER,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSCMS,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSD01,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSD02,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSD03,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSDIM,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSDKK,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSEUR,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSKIR,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSLAG,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSLON,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSNOK,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSPAR,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSPRX,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSRBT,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSRIK,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSSWA,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSSWP,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSSWT,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSTBA,SVERIGES RIKSBANK
RIKSSESS,RIKSSESSTBB,SVERIGES RIKSBANK
