bic_8,bic,bank
UWCBSGSG,UWCBSGSGXXX,CATHAY UNITED BANK
VPBVSGS1,VPBVSGS1XXX,VP BANK LTD SINGAPORE BRANCH
WATPSGS2,WATPSGS2XXX,M-DAQ PAYMENT SOLUTIONS PTE LTD
WEPPSGS1,WEPPSGS1XXX,AL WEALTH PARTNERS PTE LTD
WFAPSGS1,WFAPSGS1XXX,WORLD FIRST ASIA PTE. LTD.
WOTPSGS2,WOTPSGS2XXX,WOTRANSFER PTE. LTD.
WPACSGSG,WPACSGSGTRD,WESTPAC BANKING CORPORATION
WPACSGSG,WPACSGSGTSY,WESTPAC BANKING CORPORATION
WPACSGSG,WPACSGSGXXX,WESTPAC BANKING CORPORATION
WSSPSGS1,WSSPSGS1XXX,UBS SECURITIES PTE. LTD.
XFEPSGSG,XFEPSGSGXXX,XFERS PTE LTD
XPNPSGSA,XPNPSGSAXXX,XENDIT PAYMENTS SINGAPORE PTE. LTD.
XPNPSGSG,XPNPSGSGXXX,XENDIT PAYMENTS SINGAPORE PTE. LTD.
XSCESGS1,XSCESGS1XXX,SINGAPORE COMMODITY EXCHANGE LIMITED
XSIMSGSG,XSIMSGSGXXX,SINGAPORE EXCHANGE DERIVATIVES CLEARING LIMITED
